date,type,registration,operator,fatalities,location,country,cat,year
28-Feb-17,Beech B200 Super King Air,YVO173,SATA,0.0,Caracas/La Carlo...,Venezuela,A1,2017
28-Feb-17,Boeing 767-33AER,N351AX,Omni Air International,0.0,Azraq-Muwaffaq S...,Jordan,A2,2017
03-Mar-17,Airbus A320-214,G-EZTV,easyJet,0.0,Manchester Airpo...,U.K.,A2,2017
08-Mar-17,MD-83,N786TW,Ameristar Jet Charter,0.0,Detroit-Willow R...,USA,A1,2017
08-Mar-17,Bombardier Global Express,C-FLGZ,Jetport,0.0,Hamilton Airport...,Canada,A2,2017
10-Mar-17,DHC-6 Twin Otter 200,C-GQOQ,Osprey Wings,0.0,"Yalowega Lake, SK",Canada,A2,2017
11-Mar-17,Cessna 208B Grand Caravan,N865MA,Makani Kai Air,0.0,Kalaupapa Airpor...,USA,A2,2017
14-Mar-17,ATR 72-212A (ATR 72-600),C6-BFQ,Bahamasair,0.0,Nassau-Lynden Pi...,Bahamas,O1,2017
17-Mar-17,Basler Turbo 67 (DC-3T),C-FKGL,"North Star Air, opb Private Air",0.0,near Pickle Lake Airp...,Canada,A2,2017
20-Mar-17,Antonov An-26B,S9-TLZ,South Supreme Airlines,0.0,Wau Airport (WUU),South Sudan,A1,2017
20-Mar-17,Swearingen SA226-TC Metro II,N158WA,Western Air Express,0.0,Boise Air Termin...,USA,A2,2017
20-Mar-17,ATR 42-500,PR-TTH,TOTAL Linhas AÃ©reas,0.0,Coari-Urucu Airp...,Brazil,A1,2017
24-Mar-17,Cessna 500 Citation I Sierra Eagle,N8DX,Shelter Charter Services,1.0,"Marietta, GA",USA,A1,2017
24-Mar-17,Cessna 550 Citation II,N551BC,Boulder Capital,0.0,near Salt Lake City I...,USA,A2,2017
27-Mar-17,BN-2A-3 Islander,C9-AOV,ETA Air Charter,6.0,near Mutare Airport (...,Zimbabwe,A1,2017
27-Mar-17,Boeing 737-4Q8,EP-TBJ,Taban Air,0.0,Ardabil Airport ...,Iran,A2,2017
28-Mar-17,Boeing 737-3M8,OB-2036-P,Peruvian Airlines,0.0,Jauja-Francisco ...,Peru,A1,2017
30-Mar-17,Antonov An-2T,YV1638,Transmandu,0.0,La Paragua,Venezuela,A2,2017
01-Apr-17,Let L-410UVP-E9,5X-EIV,Eagle Air,0.0,Yei Airport,South Sudan,A1,2017
02-Apr-17,Airbus A319-114,C-GBHN,Air Canada Jetz,0.0,Tampa Internatio...,USA,A2,2017
08-Apr-17,Boeing 737-8H6 (WL),9M-MXX,Malaysia Airlines,0.0,Sibu Airport (SBW),Malaysia,A2,2017
10-Apr-17,Boeing 757-21B,G-LSAI,Jet2,0.0,Alicante Airport...,Spain,A2,2017
10-Apr-17,Cessna 208B Grand Caravan,PT-MEA,Two TÃ¡xi AÃ©reo,0.0,near PoÃ§os de Caldas...,Brazil,A2,2017
11-Apr-17,Gulfstream G450,N667HS,H&S Air,0.0,Salzburg-W. A. M...,Austria,A2,2017
12-Apr-17,Cessna 208 Caravan I,PK-FSO,Spirit Avia Sentosa,1.0,near Oksibil Airport ...,Indonesia,A1,2017
12-Apr-17,BN-2A-26 Islander,8R-GAR,ASL,0.0,Kopinang Airfield,Guyana,A1,2017
13-Apr-17,Viking Air DHC-6 Twin Otter 400,B-55571,Daily Air,0.0,Orchid Island Ai...,Taiwan,A2,2017
14-Apr-17,Beech B200 King Air,N481HC,IHC Health Services,0.0,Richfield Munici...,USA,A2,2017
19-Apr-17,Airbus A320-232,HS-TXB,Thai Smile,0.0,Bangkok-Suvarnab...,Thailand,A2,2017
24-Apr-17,Beech 99A,N899CZ,Freight Runners Express,0.0,Waukesha Airport...,USA,A2,2017
29-Apr-17,Antonov An-26,CU-T1406,"Aerogaviota, opf Cuban AF",8.0,near San Cristobal,Cuba,A1,2017
30-Apr-17,Boeing 737-7M2 (WL),D2-TBF,TAAG,0.0,Soyo Airport (SZA),Angola,A2,2017
01-May-17,Cessna 208B Grand Caravan,EJC-1130,Colombian Army,8.0,near FacatativÃ¡,Colombia,A1,2017
01-May-17,Cessna 208B Grand Caravan,N803TH,Grant Aviation,1.0,"Chignik, AK",USA,A1,2017
05-May-17,Shorts 330-200,N334AC,Air Cargo Carriers,2.0,Charleston-Yeage...,USA,A1,2017
15-May-17,Beech LR-2 (B300 King Air 350),23057,Japan Ground Self-Defense Force,4.0,"Assabu, Hokkaido...",Japan,A1,2017
15-May-17,Learjet 35A,N452DA,"A&C Big Sky Aviation, opb Trans-Pacific Jets",2.0,near Teterboro Airpor...,USA,A1,2017
17-May-17,Learjet 25B,XA-VMC,Aerotransportes Huitzilin,2.0,near Toluca Internati...,Mexico,A1,2017
22-May-17,Cessna 208B Grand Caravan,N754KP,Alaska Seaplanes,0.0,"near Skagway, AK",USA,A2,2017
24-May-17,DHC-6 Twin Otter 300,N708PV,Perris Valley Aviation,0.0,Perris Valley Ai...,USA,A2,2017
24-May-17,Cessna 208 Caravan I,N1265U,Alaska Seaplanes,0.0,Elfin Cove Seapl...,USA,A2,2017
27-May-17,Let L-410UVP-E20,9N-AKY,Summit Air,2.0,Lukla-Tenzing-Hi...,Nepal,A1,2017
27-May-17,DHC-6 Twin Otter 300,8Q-TMV,Trans Maldivian Airways,0.0,MalÃ©-Velana Int...,Maldives,A1,2017
30-May-17,PZL-Mielec M28 Skytruck,NA-048,Nepal Army,1.0,Bajura Airport (...,Nepal,A1,2017
30-May-17,Antonov An-26,RF-36160,Russian AF,1.0,Balashov Airfield,Russia,A1,2017
30-May-17,Dornier 328JET-310,N330BG,Heidi Aviation,0.0,Mogadishu Aden A...,Somalia,A1,2017
30-May-17,Cessna 208B Grand Caravan,PK-MPS,MAF,0.0,Ilaga Airport (ILA),Indonesia,A2,2017
31-May-17,Boeing 737-33A,PK-CJC,Sriwijaya Air,0.0,Manokwari-Rendan...,Indonesia,A1,2017
31-May-17,Beech B300 King Air 350i,PK-CAQ,Balai Kalibrasi Fasilitas Penerbangan,0.0,Ambon-Pattimura ...,Indonesia,A2,2017
02-Jun-17,Fairchild SA227-AC Metro III,XA-UAJ,Aeronaves TSM,0.0,near Tampico-Gen F Ja...,Mexico,A1,2017
02-Jun-17,Antonov TVS-2MS,RA-2099G,SibNIA,0.0,Ulan Bator-Ching...,Mongolia,A2,2017
03-Jun-17,Fokker F-27 Friendship 600,5Y-FMM,"Safari Express Airways, opf UN WFP",0.0,Garbaharey Airpo...,Somalia,A1,2017
07-Jun-17,Shaanxi Y-8F-200W,5820,Myanmar Air Force,122.0,near Dawei,Myanmar,A1,2017
11-Jun-17,Antonov An-32B,HK-4833,AerCaribe Cargo,0.0,TarapacÃ¡ Airpor...,Colombia,A1,2017
14-Jun-17,Beech 200 Super King Air,TZ-DDG,Malian AÃ©ro Company,0.0,Bamako Airport (...,Mali,A1,2017
17-Jun-17,DHC-6 Twin Otter 300,D2-EVA,SJL AeronÃ¡utica,0.0,Nancova Airstrip,Angola,A1,2017
23-Jun-17,Airbus A321-211 (WL),N315DN,Delta Air Lines,0.0,Atlanta-William ...,USA,A2,2017
27-Jun-17,Antonov An-2R,UR-19717,Kharkiv Aeroclub,0.0,near Kiliya,Ukraine,A1,2017
30-Jun-17,Airbus A321-231 (WL),N991AU,American Airlines,0.0,Chicago-O'Hare I...,USA,A2,2017
30-Jun-17,Canadair CRJ-200ER,N862AS,"SkyWest Airlines, opf American Eagle",0.0,Chicago-O'Hare I...,USA,A2,2017
02-Jul-17,Canadair CRJ-701ER,N796SK,"SkyWest Airlines, op.for United Express",0.0,Denver Internati...,USA,A2,2017
03-Jul-17,Cessna 208B Super Cargomaster,N9714B,Martinaire,0.0,near Alpine-Casparis ...,USA,A2,2017
04-Jul-17,Gulfstream Aerospace G-1159A Gulfstream III,YV2896,SATA,9.0,near Macanao,Venezuela,A1,2017
07-Jul-17,Airbus A320-211,C-FKCK,Air Canada,0.0,San Francisco In...,USA,I2,2017
10-Jul-17,Lockheed KC-130T Hercules,165000,USMC,16.0,"near Itta Bena, MS",USA,A1,2017
17-Jul-17,Beech B200 King Air,LV-ZTV,Aero Baires,0.0,San Carlos de Ba...,Argentina,A2,2017
18-Jul-17,Boeing 737-301 (SF),PK-YGG,Tri-MG Airlines,0.0,Wamena Airport (...,Indonesia,A1,2017
20-Jul-17,DHC-8-106,C-FDWO,Air Creebec,0.0,near Val-d'Or,Canada,A2,2017
21-Jul-17,Cessna 208 Caravan I,N802TW,Tailwind Air Service,0.0,Lower East River...,USA,A1,2017
22-Jul-17,Cessna 208B Grand Caravan,PK-RSD,Enggang Air Service,0.0,Sinak Airport (NKD),Indonesia,A2,2017
25-Jul-17,PADC/BN-2A-26 Islander,8R-GRA,Roraima Airways,1.0,near Eteringbang Airport,Guyana,A1,2017
26-Jul-17,Raytheon Hawker 850XP,TC-MAN,Genel Havacilik,0.0,Mikonos Airport ...,Greece,A2,2017
27-Jul-17,Antonov An-2R,RA-40908,Aviation Technical Center Virazh,0.0,"near Poltavskaya, Kra...",Russia,A1,2017
29-Jul-17,Antonov An-74TK-100,UR-CKC,Cavok Air,0.0,SÃ£o TomÃ© Islan...,Sao Tome,A1,2017
03-Aug-17,ATR 72-212A (ATR 72-500),PK-WFF,Wings Air,0.0,Medan-Kualanamu ...,Indonesia,A1,2017
03-Aug-17,Boeing 737-9GPER (WL),PK-LJZ,Lion Air,0.0,Medan-Kualanamu ...,Indonesia,A2,2017
04-Aug-17,Cessna 208B Grand Caravan,N9829B,Kapowsin Air Sports,0.0,Mulino State Air...,USA,A2,2017
04-Aug-17,DHC-8-202Q Dash 8,P2-ANK,LinkPNG,0.0,near Port Moresby,P.N. Guinea,A2,2017
05-Aug-17,Lockheed P2V-5F Neptune,N410NA,"Neptune Aviation Services, opf",0.0,near Pocatello Airpor...,USA,A2,2017
15-Aug-17,Viking Air DHC-6 Twin Otter 400,306,Peruvian AF,0.0,Iquitos-Coronel ...,Peru,A2,2017
15-Aug-17,Boeing 757-223 (WL),N175AN,American Airlines,0.0,New York-John F....,USA,A2,2017
15-Aug-17,Boeing 737-832 (WL),N377DA,Delta Air Lines,0.0,New York-John F....,USA,A2,2017
16-Aug-17,Let L-410UVP-E3,FAH-322,Honduras AF,1.0,Comayagua-Palmer...,Honduras,A1,2017
16-Aug-17,Cessna 208B Grand Caravan,G-CPSS,Army Parachute Association,0.0,Netheravon Airport,U.K.,A2,2017
19-Aug-17,Learjet 25D,YV3191,Aeroquest,5.0,near NaiguatÃ¡,Venezuela,A1,2017
23-Aug-17,Yunshuji Y-12-II,B-3817,Shanxi Success General Aviation,0.0,Zhuhai Jinwan Ai...,China,O1,2017
25-Aug-17,Lockheed Hercules C.4 (C-130J-30),ZH873,RAF,0.0,Temporary Landin...,Iraq,A1,2017
26-Aug-17,Antonov An-2R,RA-33036,Aviakompaniya Feniks,0.0,"near Yeniseisk, Krasn...",Russia,A1,2017
28-Aug-17,Antonov An-26B,EK-26006,Coco Aviation,0.0,Maban Airstrip,South Sudan,A1,2017
02-Sep-17,Antonov An-2V,RA-35171,private,2.0,Chernoye Airport,Russia,A1,2017
02-Sep-17,Antonov TR-301,RA-40462,Polemaks,0.0,near Turinskaya Slobo...,Russia,A2,2017
04-Sep-17,Antonov An-2P,YV2195,AÃ©reo Transporte La MontaÃ±a,0.0,La Paragua Airport,Venezuela,A2,2017
04-Sep-17,BAe-125-700A,Unknown,Unknown,2.0,Hato Viejo,Venezuela,A1,2017
05-Sep-17,Boeing 737-8HG (WL),VT-AYB,Air India Express,0.0,Cochin Internati...,India,A2,2017
05-Sep-17,Antonov An-2R,YV2664,Unknown,1.0,Playa Linda,Venezuela,A1,2017
06-Sep-17,BN-2A-26 Islander,PJ-WEA,Windward Express Airways,0.0,Sint Maarten-Jul...,Sint Maarten,O1,2017
09-Sep-17,Learjet 31A,XA-ZYZ,Transportes AÃ©reos Pegaso,0.0,Ciudad del Carme...,Mexico,A2,2017
10-Sep-17,Antonov An-26B,9S-AFL,Serve Air,0.0,Goma Airport (GOM),D.R. Congo,A1,2017
12-Sep-17,Embraer EMB-120ER Brasilia,N121CZ,Air Charter Express,0.0,Greeley-Weld Cou...,USA,A2,2017
12-Sep-17,Boeing 767-375ER,C-GHOZ,Air Canada,0.0,Los Angeles Inte...,USA,A2,2017
12-Sep-17,Boeing 737-924ER (WL),N69813,United Airlines,0.0,Los Angeles Inte...,USA,A2,2017
13-Sep-17,BN-2A-26 Islander,C6-FYP,Golden Wings Charter,0.0,Nassau-Lynden Pi...,Bahamas,O1,2017
13-Sep-17,Canadair CRJ-200ER,N261PS,"PSA Airlines, opf American Eagle",0.0,Charlotte-Dougla...,USA,A2,2017
15-Sep-17,Airbus A321-231 (WL),N137AA,American Airlines,0.0,Bridgetown-Grant...,Barbados,A2,2017
15-Sep-17,Boeing 737-8AS (WL),EI-DLV,Ryanair,0.0,London-Stansted ...,U.K.,A2,2017
16-Sep-17,Cessna 208B Grand Caravan,N786WW,Westwind Air Service,0.0,"Sedona Airport, ...",USA,A2,2017
21-Sep-17,Cessna 650 Citation VII,TC-KON,Avione Jet,0.0,Istanbul-AtatÃ¼r...,Turkey,A1,2017
24-Sep-17,Beech B200GT King Air 250,9M-WSK,Hornbill Skyways,0.0,Kuching Airport ...,Malaysia,A1,2017
30-Sep-17,Antonov An-12B,EX-001,D.R. Congo AF,8.0,near Kinshasa-N'Djili...,D.R. Congo,A1,2017
30-Sep-17,Airbus A380-861,F-HPJE,Air France,0.0,near southern Greenland,Greenland,A2,2017
30-Sep-17,Airbus A321-231,N982VJ,American Airlines,0.0,Washington-Ronal...,USA,A2,2017
30-Sep-17,Boeing 737-823 (WL),N841NN,American Airlines,0.0,Washington-Ronal...,USA,A2,2017
02-Oct-17,Cessna 208B Grand Caravan,PT-WRZ,Private,0.0,ParÃ¡ de Minas A...,Brazil,O1,2017
02-Oct-17,Boeing 737-7H4 (WL),N930WN,Southwest Airlines,0.0,Chicago-Midway A...,USA,A2,2017
03-Oct-17,Antonov An-28,UP-A2807,East Wing,5.0,near Almaty Airport (...,Kazakhstan,A1,2017
03-Oct-17,Cessna 208B Grand Caravan,YA12303,Afghan Air Force,0.0,Nili Airport,Afghanistan,A2,2017
04-Oct-17,DHC-6 Twin Otter 300,8Q-ISB,Maldivian,0.0,near MalÃ©-Velana Int...,Maldives,A2,2017
04-Oct-17,Antonov An-32B,AT-530,Peruvian Navy,0.0,Mazamari-Manuel ...,Peru,A2,2017
07-Oct-17,Cessna 208B Grand Caravan,5Y-BNH,"Penial Air, opf Sigale Air",0.0,Xuddur Airport,Somalia,A2,2017
12-Oct-17,Embraer EMB-120ER Brasilia,D2-FDO,Guicango,7.0,near Dundo,Angola,A1,2017
13-Oct-17,Airbus A320-214,RP-C3237,Cebu Pacific Air,0.0,Iloilo Internati...,Philippines,A2,2017
14-Oct-17,Antonov An-26-100,ER-AVB,Valan Int'l Cargo,4.0,near Abidjan-Felix Ho...,Cote d'Ivoire,A1,2017
14-Oct-17,Beech 1900D,C-GORZ,Exploits Valley Air Services,0.0,Moncton/Greater ...,Canada,A2,2017
14-Oct-17,Boeing 737-838 (WL),VH-VZZ,Qantas,0.0,Sydney-Kingsford...,Australia,A2,2017
16-Oct-17,BAe 4100 Jetstream 41,G-MAJC,Eastern Airways,0.0,Chester/Hawarden...,U.K.,A2,2017
17-Oct-17,Cessna 208 Caravan I,PR-MPE,Greenpeace Brasil,1.0,"Rio Negro, Parqu...",Brazil,A1,2017
19-Oct-17,Beech 200C Super King Air,OB-2077-P,Air Majoro,1.0,near Nuevo Saposoa,Peru,A1,2017
21-Oct-17,Beech 200 Super King Air,C-GFSG,Transwest Air,0.0,Prince Albert Ai...,Canada,A2,2017
21-Oct-17,Beech B200 King Air,N363JH,Bering Air,0.0,Anchorage-Ted St...,USA,A2,2017
24-Oct-17,ATR 72-212 (F),OY-CNJ,Mistral Air,0.0,Roma-Fiumicino A...,Italy,A1,2017
25-Oct-17,Cessna 208B Grand Caravan,5H-THR,Coastal Aviation,0.0,Lobo Wildlife Lo...,Tanzania,A1,2017
27-Oct-17,Beech B200 Super King Air,VH-LNK,Eastern Air Services,0.0,Lord Howe Island...,Australia,A2,2017
27-Oct-17,Cessna 560 Citation V,N561VP,Private Jets,0.0,Akron/Canton Reg...,USA,A1,2017
29-Oct-17,Cessna 550 Citation Bravo,RA-67560,Tropic,0.0,Bremen Airport (...,Germany,A2,2017
30-Oct-17,Boeing 767-338ER (WL),C-FOGT,WestJet,0.0,Toronto - London,Atlantic Ocean,A2,2017
02-Nov-17,Fairchild SA227-AC Metro III,C-FLRY,Perimeter Aviation,0.0,Thompson Airport...,Canada,A1,2017
06-Nov-17,Cessna 208B Grand Caravan,C-FAKZ,Alkan Air,0.0,"Coffee Creek, YT",Canada,A2,2017
07-Nov-17,Antonov An-2,RA-02305,DalTransAero,1.0,"Ekimchan, Amur r...",Russia,A1,2017
08-Nov-17,Avro RJ85,ZS-ASW,Airlink,0.0,near Limpopo province,South Africa,A1,2017
09-Nov-17,DHC-8-402Q Dash 8,C-GYJZ,"Air Canada Express, opb Jazz Aviation",0.0,Toronto City-Bil...,Canada,A2,2017
10-Nov-17,DHC-8-402Q Dash 8,G-JEDU,Flybe,0.0,Belfast Internat...,U.K.,A2,2017
11-Nov-17,Boeing 747-428FER,TC-ACR,"Saudi Arabian, opb ACT Airlines",0.0,Maastricht/Aache...,Netherlands,A2,2017
15-Nov-17,Let L-410UVP-E20,RA-67047,Khabarovsk Avia,6.0,near Nelkan Airport,Russia,A1,2017
15-Nov-17,Cessna 208B Grand Caravan,5H-EGG,Coastal Aviation,11.0,Empakaai area,Tanzania,A1,2017
16-Nov-17,DHC-6 Twin Otter 200HG,8Q-IAG,Maldivian,0.0,Dhaalu Atoll,Maldives,A2,2017
17-Nov-17,Cessna 208B Grand Caravan,V3-HGX,Tropic Air,0.0,near Placencia Airpor...,Belize,A1,2017
19-Nov-17,ATR 72-212A (ATR 72-600),VH-FVZ,Virgin Australia Airlines,0.0,Canberra Airport...,Australia,A2,2017
22-Nov-17,Grumman C-2A Greyhound,162175,US Navy,3.0,near Okinawa,Pacific Ocean,A1,2017
22-Nov-17,Hawker Beech 390 Premier IA,ZS-CBI,Multimanaged Investments Pty,0.0,Johannesburg/Ger...,South Africa,A1,2017
25-Nov-17,ATR 72-212A (ATR 72-500),9G-SBF,Starbow,0.0,Accra-Kotoka Air...,Ghana,A1,2017
27-Nov-17,Embraer EMB-550 Legacy 500,RA-02788,L39 Engineering,0.0,Paris-Le Bourget...,France,A2,2017
27-Nov-17,Airbus A330-343,G-VRAY,Virgin Atlantic,0.0,New York-John F....,USA,A2,2017
27-Nov-17,Boeing 777-36NER,SU-GDL,EgyptAir,0.0,New York-John F....,USA,A2,2017
28-Nov-17,DHC-6 Twin Otter 300,9N-ABM,Tara Air,0.0,Simikot Airport ...,Nepal,A2,2017
29-Nov-17,Boeing 777-212ER,9V-SQK,Singapore Airlines,0.0,Singapore-Changi...,Singapore,O1,2017
02-Dec-17,Boeing 777-35EER,B-16718,Eva Air,0.0,Toronto-Pearson ...,Canada,A2,2017
03-Dec-17,Airbus A319-115 (WL),N9011P,American Airlines,0.0,Miami Internatio...,USA,A2,2017
03-Dec-17,Boeing 737-823 (WL),N344PP,American Airlines,0.0,Miami Internatio...,USA,A2,2017
08-Dec-17,Airbus A321-231,A7-AIB,Qatar Airways,0.0,Doha-Hamad Inter...,Qatar,O1,2017
08-Dec-17,GAF Nomad N.22C,VH-ATO,Bayswater Road,0.0,Buka Airport (BUA),P.N. Guinea,A2,2017
12-Dec-17,MD-88,N924DL,Delta Air Lines,0.0,Detroit-Metropol...,USA,A2,2017
13-Dec-17,ATR 42-320,C-GWEA,West Wind Aviation,1.0,near Fond-du-Lac Airp...,Canada,A1,2017
14-Dec-17,Cessna 510 Citation Mustang,OE-FWD,Skytaxi Luftfahrt,3.0,"Sieberatsreute, ...",Germany,A1,2017
19-Dec-17,Antonov TVS-2MS,RA-01460,Naryan-Mar Air Enterprise,4.0,Naryan-Mar Airpo...,Russia,A1,2017
22-Dec-17,Embraer EMB-145EP (ERJ-145EP),G-CKAG,bmi regional,0.0,Bristol Airport ...,U.K.,A2,2017
23-Dec-17,BN-2A Islander,P2-ISM,North Coast Aviation,1.0,near Dinangat Village,P.N. Guinea,A1,2017
23-Dec-17,DC-9-33F,N935CE,Everts Air Cargo,0.0,between Anchorag...,USA,A1,2017
27-Dec-17,Cessna 525A CitationJet CJ2,N525KT,"Van E Aviation, opb Integrated Flight Resources",0.0,Michigan City Ai...,USA,A1,2017
27-Dec-17,Dassault Falcon 7X,VP-BZE,"Flying Lion's Co., Ltd.",0.0,Malta-Luqa Airpo...,Malta,A2,2017
31-Dec-17,Cessna 208B Grand Caravan,TI-BEI,Nature Air,12.0,near Punta Islita Air...,Costa Rica,A1,2017
05-Jan-18,Boeing 737-8CT (WL),C-FDMB,WestJet,0.0,Toronto-Pearson ...,Canada,A2,2018
05-Jan-18,Boeing 737-8FH (WL),C-FPRP,Sunwing Airlines,0.0,Toronto-Pearson ...,Canada,A2,2018
06-Jan-18,Antonov An-2TP,YV1944,Unknown,0.0,La Paragua Airport,Venezuela,A1,2018
09-Jan-18,Embraer EMB-110P1 Bandeirante,C6-MIC,Pineapple Air,0.0,Governor's Harbo...,Bahamas,A2,2018
10-Jan-18,Fairchild SA227-AT Merlin IVC,N561UP,Ameriflight,0.0,Rock Springs-Swe...,USA,A2,2018
10-Jan-18,Gulfstream G200,RP-C280,Air Taxi PH,0.0,Legazpi-Bicol In...,Philippines,A1,2018
13-Jan-18,Boeing 737-82R (WL),TC-CPF,Pegasus Airlines,0.0,Trabzon Airport ...,Turkey,A1,2018
15-Jan-18,Airbus A319-111,5A-ONC,Afriqiyah Airways,0.0,Tripoli-Mitiga I...,Libya,C1,2018
16-Jan-18,BAe BAe-748-347 Srs. 2A,S2-AAX,Bismillah Airlines,0.0,Jessore Airport ...,Bangladesh,A2,2018
16-Jan-18,Antonov An-2,Unknown,Kazakhstan Air Defence Force,0.0,near Zhetygen Air Base,Kazakhstan,A1,2018
17-Jan-18,IPTN/CASA CN-235M-100,98-148,Turkish AF,3.0,Hodulluca Mevkii...,Turkey,A1,2018
18-Jan-18,Convair CV-580F,XA-TRB,Air Tribe,0.0,Brownsville-Sout...,USA,A1,2018
20-Jan-18,Embraer EMB-120ER Brasilia,5Y-CEI,"European Union, lsf AirTraffic Africa",0.0,Mogadishu Aden A...,Somalia,A2,2018
20-Jan-18,Let L-410UVP,UR-VTV,Galeyr Airline,0.0,Mogadishu Aden A...,Somalia,A1,2018
25-Jan-18,Gulfstream G200,5N-BTF,Nestoil,0.0,Abuja Internatio...,Nigeria,A1,2018
25-Jan-18,Airbus A320,Unknown,Unknown,0.0,Berlin-SchÃ¶nefe...,Germany,A2,2018
29-Jan-18,Shaanxi Y-8GX-3,30513,China Air Force,12.0,"Zhengchang, Suiy...",China,A1,2018
04-Feb-18,Raytheon Beechjet 400A,N570TM,"Travel Management, Inc",0.0,Cleveland-Burke ...,USA,A1,2018
11-Feb-18,Antonov An-148-100B,RA-61704,Saratov Airlines,71.0,"near Stepanovskoye, R...",Russia,A1,2018
16-Feb-18,Fokker 100,EP-FQF,Qeshm Air,0.0,Mashhad Airport ...,Iran,A2,2018
18-Feb-18,ATR 72-212,EP-ATS,Iran Aseman Airlines,66.0,near Yasuj Airport (YES),Iran,A1,2018
20-Feb-18,MD-83,5N-SRI,Dana Air,0.0,Port Harcourt Ai...,Nigeria,A2,2018
21-Feb-18,Cessna 208B Grand Caravan,G-BZAH,Army Parachute Association,0.0,Netheravon Airport,U.K.,A2,2018
23-Feb-18,Beech B100 King Air,C-GIAE,Island Express Air,0.0,Abbotsford Airpo...,Canada,A1,2018
26-Feb-18,Beech A100 King Air,C-GJXF,Strait Air,0.0,Havre-Saint-Pier...,Canada,A1,2018
28-Feb-18,Airbus A320-214,ES-SAN,SmartLynx Airlines Estonia,0.0,Tallinn-Lennart ...,Estonia,A1,2018
01-Mar-18,Beech 200 Super King Air,YV1909,Unknown,0.0,Charallave-Ãsca...,Venezuela,A2,2018
04-Mar-18,Boeing 737-322 (SF),9S-ASG,Serve Air,0.0,Lubumbashi Inter...,D.R. Congo,A1,2018
06-Mar-18,Antonov An-26,RF-92955/52,Russian AF,39.0,near Latakia-Khmeimim...,Syria,A1,2018
11-Mar-18,Canadair Challenger 604,TC-TRB,MC Aviation,11.0,near Shahr-e Kurd,Iran,A1,2018
12-Mar-18,DHC-8-402Q Dash 8,S2-AGU,US-Bangla Airlines,51.0,Kathmandu-Tribhu...,Nepal,A1,2018
15-Mar-18,Beech B200 Super King Air,YV3284 ?,Unknown,0.0,"near Blue Creek, Oran...",Belize,A1,2018
15-Mar-18,Cessna 208 Caravan I,VH-PGA,West Coast Air Services,0.0,"Talbot Bay, WA",Australia,A1,2018
16-Mar-18,Beech C99,N213AV,Ameriflight,0.0,Hastings Airport...,USA,A1,2018
17-Mar-18,Canadair CRJ-200ER,C-FDJA,"Air Canada Express, opb Jazz Aviation",0.0,Montreal-Pierre ...,Canada,A2,2018
20-Mar-18,DHC-6 Twin Otter 300,N716JP,Bald Mountain Air Services,0.0,"near Deadhorse, AK",USA,A2,2018
25-Mar-18,ATR 42-500,F-GPYF,HOP!,0.0,Aurillac Airport...,France,I2,2018
26-Mar-18,CASA C-212 Aviocar,N217BH,Bighorn Airways,0.0,Sheridan Airport...,USA,O2,2018
26-Mar-18,CASA C-212 Aviocar 200,N107BH,Bighorn Airways,0.0,Sheridan Airport...,USA,A2,2018
27-Mar-18,Airbus A319-111,G-EZMK,easyJet,0.0,Murcia-San Javie...,Spain,A2,2018
28-Mar-18,Boeing 737-76J (WL),D-ABLB,Germania,0.0,Tel Aviv-Ben Gur...,Israel,A2,2018
28-Mar-18,Boeing 767-3Q8ER,4X-EAK,El Al,0.0,Tel Aviv-Ben Gur...,Israel,A1,2018
29-Mar-18,Fairchild SA227-DC Metro 23,CP-2459,LÃ­nea AÃ©rea Amaszonas,0.0,Riberalta-CapitÃ...,Bolivia,A2,2018
29-Mar-18,ATR 72-212A (ATR 72-600),XA-UYY,Aeromar,0.0,Mexico City-Beni...,Mexico,A2,2018
29-Mar-18,ATR 42-500,XA-UAV,Aeromar,0.0,Mexico City-Beni...,Mexico,O1,2018
29-Mar-18,Beech 99,N31TN,Lake Clark Air,0.0,Pilot Point Airp...,USA,A2,2018
30-Mar-18,Cessna 650 Citation III,N126MT,2M Leasing,0.0,Orlando-Central ...,USA,A1,2018
30-Mar-18,Antonov An-12BK,UR-KDM,Cavok Air,0.0,Gao Airport (GAQ),Mali,I2,2018
31-Mar-18,Cessna 208B Grand Caravan,N9339B,Skydive the Ranch,0.0,near Gardiner Airport...,USA,A1,2018
02-Apr-18,Cessna 525C Citation CJ4,N511AC,Avis Industrial Corporation,0.0,Marion Municipal...,USA,A2,2018
04-Apr-18,Learjet 45XR,N618CW,ERG Holdings,0.0,Houston-William ...,USA,O1,2018
04-Apr-18,Learjet 40XR,N626FX,Union Gas Air Ventures I,0.0,Houston-William ...,USA,O1,2018
04-Apr-18,Cessna 560XL Citation Excel,N900WL,MTC Enterprises,0.0,Houston-William ...,USA,O1,2018
04-Apr-18,Learjet 60,N759SH,Henning Aviation,0.0,Houston-William ...,USA,O1,2018
04-Apr-18,Dassault Falcon 2000EX,XA-CDT,Unknown,0.0,Houston-William ...,USA,O1,2018
05-Apr-18,Antonov An-26,UP-AN607,Mega Aircompany,0.0,Wau Airport (WUU),South Sudan,A2,2018
09-Apr-18,Boeing 737-9B5,HL7725,Korean Air,0.0,Osaka-Kansai Int...,Japan,A2,2018
